,drug_1,drug_2,cell,label
23455,443939,123608,ACH-000433,0
23456,36314,2478,ACH-000681,0
23457,132971,36462,ACH-000463,1
23458,135398738,6252,ACH-000477,0
23459,16736978,16038120,ACH-000788,1
23460,5394,11617559,ACH-000348,0
23461,3081361,126941,ACH-000090,0
23462,24748573,9950176,ACH-000450,0
23463,3062316,454216,ACH-002199,1
23464,3902,163659,ACH-000900,0
23465,5494449,5330286,ACH-000615,0
23466,24776445,3902,ACH-000817,1
23467,123631,24197464,ACH-000615,0
23468,73013358,16038120,ACH-000579,1
23469,11977753,24748573,ACH-000788,1
23470,16041424,208908,ACH-000788,1
23471,176870,56972185,ACH-000219,0
23472,4211,46781465,ACH-001738,0
23473,5311,4114,ACH-002199,0
23474,25262792,25227436,ACH-000849,1
23475,3367,2733525,ACH-000615,0
23476,6194,208908,ACH-000997,1
23477,5329102,11617559,ACH-000968,1
23478,2723601,3367,ACH-000343,0
23479,208908,451668,ACH-001127,0
23480,5311,4493,ACH-002143,0
23481,2123,208908,ACH-000376,0
23482,3367,38904,ACH-000367,0
23483,5321010,24756910,ACH-001205,1
23484,249332,104741,ACH-000969,1
23485,123608,2907,ACH-000579,0
23486,24776445,57469,ACH-000367,0
23487,400633,57469,ACH-000861,1
23488,9927978,387447,ACH-000979,1
23489,10127622,104794,ACH-000644,0
23490,3062316,451668,ACH-000273,0
23491,5329102,23615975,ACH-000504,0
23492,3902,451668,ACH-000655,1
23493,3367,451668,ACH-000966,0
23494,38904,4114,ACH-000651,1
23495,104842,23615975,ACH-000579,0
23496,25136944,148124,ACH-000730,0
23497,5453,24197464,ACH-000367,0
23498,135398510,11617559,ACH-000348,0
23499,163659,2907,ACH-002199,0
23500,9703,2907,ACH-000817,0
23501,5388983,439693,ACH-002195,0
23502,73013358,24748573,ACH-000644,0
23503,36314,9703,ACH-000696,1
23504,5790,5799,ACH-000579,0
23505,5311,3218,ACH-000915,0
23506,5035,123631,ACH-000617,0
23507,9927978,5746,ACH-000655,1
23508,5388983,387447,ACH-000288,0
23509,25136944,2907,ACH-000147,1
23510,17754438,11524144,ACH-000614,0
23511,5329102,644213,ACH-000730,0
23512,387447,11213558,ACH-000788,1
23513,176870,5312137,ACH-001190,0
23514,2733525,104741,ACH-002199,1
23515,354624,451668,ACH-000551,1
23516,104741,135401907,ACH-000090,1
23517,25136944,135401907,ACH-000617,1
23518,11313622,4829,ACH-002152,0
23519,208908,77082,ACH-000730,0
23520,148121,123608,ACH-001198,0
23521,4211,123608,ACH-000706,0
23522,135398738,104842,ACH-001738,0
23523,2187,387447,ACH-000615,0
23524,9927978,443939,ACH-000090,0
23525,54708532,3463933,ACH-000008,0
23526,6194,6252,ACH-000463,1
23527,36462,36314,ACH-001127,0
23528,163659,387447,ACH-001127,1
23529,5035,36462,ACH-002159,0
23530,148124,24856436,ACH-002152,1
23531,60198,62770,ACH-000428,1
23532,2907,42890,ACH-000046,0
23533,2123,2187,ACH-000579,0
23534,136170999,17755052,ACH-000958,1
23535,5081913,6914657,ACH-000219,1
23536,2708,454216,ACH-000555,0
23537,443939,9703,ACH-000615,1
23538,5312137,4829,ACH-000008,0
23539,126941,451668,ACH-000288,0
23540,36462,11213558,ACH-000968,1
23541,3062316,454216,ACH-000343,0
23542,2123,5453,ACH-000147,0
23543,5799,23615975,ACH-000046,0
23544,9854073,24197464,ACH-000979,1
23545,71384,6194,ACH-000433,1
23546,4211,104741,ACH-001151,0
23547,3657,2478,ACH-000147,1
23548,5330286,521106,ACH-000579,1
23549,123631,2478,ACH-000147,1
23550,216345,5330286,ACH-000572,0
23551,104842,5311,ACH-000273,1
23552,3385,148124,ACH-000997,0
23553,126941,38904,ACH-000273,0
23554,3902,5746,ACH-000019,0
23555,60198,38904,ACH-000579,1
23556,5799,6445540,ACH-000615,0
23557,3385,148121,ACH-000425,0
23558,36314,3062316,ACH-002172,1
23559,36462,25022668,ACH-000348,0
23560,23615975,443939,ACH-000288,0
23561,54708532,3218,ACH-000810,0
23562,5081913,10027278,ACH-000348,0
23563,68740,6239,ACH-000148,0
23564,6239,42890,ACH-000615,0
23565,10027278,104794,ACH-000401,0
23566,2723601,2478,ACH-000861,0
23567,16041424,104794,ACH-000810,0
23568,9927978,2187,ACH-000425,0
23569,24776445,126941,ACH-000148,0
23570,521106,5730,ACH-002152,0
23571,208908,6445540,ACH-000817,1
23572,3367,77082,ACH-000997,1
23573,38904,439693,ACH-002199,0
23574,3367,24197464,ACH-000463,0
23575,123608,9703,ACH-002172,0
23576,216239,4248455,ACH-000304,0
23577,5388983,77082,ACH-000997,0
23578,2708,1546,ACH-001738,0
23579,163659,4114,ACH-000477,0
23580,6167,10173277,ACH-000480,0
23581,2187,104842,ACH-000504,0
23582,3081361,454216,ACH-000811,1
23583,3081361,5035,ACH-001208,1
23584,521106,1401,ACH-000614,0
23585,208908,5329102,ACH-000147,1
23586,2747117,3463933,ACH-000987,1
23587,5394,77082,ACH-000811,0
23588,354624,104741,ACH-000825,0
23589,3367,38904,ACH-000552,0
23590,451668,159324,ACH-000750,0
23591,6252,5935,ACH-001039,0
23592,11313622,5311,ACH-000810,0
23593,208908,2141,ACH-001081,0
23594,24776445,2733525,ACH-000367,0
23595,6194,38904,ACH-000367,0
23596,132971,3902,ACH-000046,1
23597,176167,3463933,ACH-000572,0
23598,5394,135418940,ACH-000425,0
23599,38904,77082,ACH-000147,1
23600,6252,439693,ACH-002172,0
23601,9820526,45375953,ACH-000702,0
23602,6194,46781465,ACH-000615,0
23603,9927978,77082,ACH-000367,0
23604,123631,46781465,ACH-000617,0
23605,10027278,135418940,ACH-000987,1
23606,5394,5312137,ACH-000425,1
23607,71384,5394,ACH-000966,0
23608,132971,135398738,ACH-001151,0
23609,71384,6239,ACH-002199,1
23610,68740,2141,ACH-000504,0
23611,36462,5291,ACH-002159,0
23612,6194,3385,ACH-000288,0
23613,208908,387447,ACH-000997,0
23614,5329102,163659,ACH-000288,0
23615,60198,2187,ACH-000579,1
23616,216239,521106,ACH-002143,0
23617,2723601,454216,ACH-000615,0
23618,148124,163659,ACH-000504,1
23619,5311,126941,ACH-000861,0
23620,135564985,5394,ACH-000571,1
23621,132971,5935,ACH-000433,0
23622,4493,16124726,ACH-000615,0
23623,354624,5388983,ACH-000428,1
23624,25136944,9703,ACH-000900,1
23625,216239,16736978,ACH-000425,0
23626,5291,454216,ACH-000971,0
23627,2747117,56972185,ACH-001190,0
23628,2747117,9943465,ACH-001002,0
23629,216239,5278396,ACH-000579,0
23630,9927978,3367,ACH-001738,0
23631,24776445,2723601,ACH-001081,1
23632,135398738,9703,ACH-000971,1
23633,36462,9818231,ACH-000425,0
23634,5702198,82146,ACH-000915,0
23635,25262792,11520894,ACH-000927,1
23636,126565,5311,ACH-000987,0
23637,443939,6194,ACH-000425,1
23638,148124,68740,ACH-000367,1
23639,5329102,104741,ACH-000817,0
23640,36462,2478,ACH-000552,1
23641,2723601,5790,ACH-002199,0
23642,2662,208908,ACH-000730,0
23643,135398510,5278396,ACH-000401,0
23644,2708,46781465,ACH-002159,0
23645,9927978,104741,ACH-000825,0
23646,5081913,73013358,ACH-000968,0
23647,126941,23615975,ACH-000730,0
23648,6746983,2722,ACH-001205,1
23649,3385,5311,ACH-000706,1
23650,148124,5394,ACH-000304,1
23651,135440466,11524144,ACH-000730,0
23652,16736978,16038120,ACH-000987,0
23653,443939,451668,ACH-000969,0
23654,2723601,5284616,ACH-000579,0
23655,9854073,2733525,ACH-002172,1
23656,3367,354624,ACH-001127,1
23657,36462,42890,ACH-000681,0
23658,2123,2662,ACH-000696,0
23659,5453,163659,ACH-001151,0
23660,5453,4211,ACH-002159,1
23661,132971,163659,ACH-000615,1
23662,2733525,163659,ACH-000971,1
23663,132971,3657,ACH-001208,1
23664,5312137,16736978,ACH-000750,0
23665,2123,9703,ACH-002199,0
23666,3081361,9927978,ACH-001081,1
23667,104794,11617559,ACH-000810,0
23668,104741,443939,ACH-000428,1
23669,71384,5311,ACH-000730,1
23670,3385,6445540,ACH-000367,1
23671,123608,57469,ACH-000273,0
23672,71384,2187,ACH-000551,1
23673,68740,2141,ACH-000861,1
23674,6194,163659,ACH-000019,1
23675,123631,56946894,ACH-000860,1
23676,77082,5284616,ACH-000477,0
23677,5388983,68740,ACH-000811,1
23678,62770,400633,ACH-000551,1
23679,2123,123608,ACH-000817,0
23680,126565,176870,ACH-000450,1
23681,5330286,4248455,ACH-001002,0
23682,5291,5799,ACH-000343,0
23683,25136944,454216,ACH-000579,1
23684,60198,400633,ACH-000966,0
23685,176870,3218,ACH-000425,0
23686,3081361,249332,ACH-000861,1
23687,3385,5790,ACH-000273,0
23688,2123,36314,ACH-002172,0
23689,5799,123631,ACH-000681,1
23690,2733525,387447,ACH-000651,1
23691,5453,104741,ACH-000367,0
23692,5311,439693,ACH-000811,0
23693,5453,2141,ACH-000696,0
23694,300471,9943465,ACH-000915,1
23695,176167,5394,ACH-000008,0
23696,23725625,25262792,ACH-000849,0
23697,6505803,56972185,ACH-000572,0
23698,132971,6239,ACH-000090,1
23699,148177,5394,ACH-000219,0
23700,5035,25136944,ACH-000555,0
23701,104842,3062316,ACH-000579,0
23702,5702198,5730,ACH-000750,0
23703,10127622,151194,ACH-002152,1
23704,38904,5746,ACH-000343,1
23705,104842,57469,ACH-000148,0
23706,657237,25023738,ACH-002143,0
23707,11313622,1401,ACH-001190,0
23708,249332,208908,ACH-000617,1
23709,24748204,60700,ACH-000028,0
23710,387447,25021165,ACH-000644,1
23711,2708,68740,ACH-000019,0
23712,11656518,5312137,ACH-001002,0
23713,36462,5291,ACH-001208,0
23714,132971,3081361,ACH-000768,1
23715,11364421,644213,ACH-000614,1
23716,2733525,4211,ACH-000425,0
23717,24856436,16124726,ACH-000788,0
23718,5035,5746,ACH-000477,0
23719,354624,6239,ACH-000681,0
23720,24776445,24197464,ACH-000090,0
23721,4829,54708532,ACH-000425,0
23722,135418940,5278396,ACH-000614,0
23723,25136944,46781465,ACH-000849,1
23724,1546,5394,ACH-000147,0
23725,151194,135418940,ACH-000219,0
23726,126941,387447,ACH-001127,0
23727,5035,2662,ACH-000147,0
23728,71384,354624,ACH-000288,0
23729,38904,9826528,ACH-000348,0
23730,123631,104842,ACH-000900,1
23731,3062316,5799,ACH-001198,1
23732,10127622,56951429,ACH-000007,1
23733,2708,5284616,ACH-000148,0
23734,3902,439693,ACH-001081,0
23735,11640390,5330286,ACH-000304,0
23736,73013358,1361334,ACH-002143,0
23737,176167,1361334,ACH-000915,0
23738,62770,6445540,ACH-000504,0
23739,11707110,17755052,ACH-000668,1
23740,123631,1546,ACH-000900,1
23741,2708,249332,ACH-000655,1
23742,5035,6194,ACH-001151,0
23743,148124,25021165,ACH-000644,1
23744,25136944,216239,ACH-000696,1
23745,16124726,25023738,ACH-000304,1
23746,2662,5394,ACH-000730,1
23747,123608,135401907,ACH-000655,1
23748,25136944,6445540,ACH-001198,1
23749,57469,42890,ACH-000997,1
23750,60198,387447,ACH-000969,0
23751,2723601,2141,ACH-000849,0
23752,123631,60198,ACH-001081,1
23753,5330286,16736978,ACH-000987,0
23754,46781465,148124,ACH-000428,0
23755,24748573,16736978,ACH-000304,0
23756,25136944,57469,ACH-000617,0
23757,3385,24958200,ACH-000573,0
23758,6505803,4248455,ACH-000915,1
23759,2733525,46781465,ACH-000425,0
23760,208908,24197464,ACH-000997,0
23761,176870,25023738,ACH-000750,0
23762,46930998,11364421,ACH-000219,1
23763,2662,123608,ACH-000019,1
23764,2733525,5284616,ACH-000617,1
23765,36314,6445540,ACH-001081,0
23766,1546,42890,ACH-000428,0
23767,71384,77082,ACH-000148,1
23768,77082,6445540,ACH-002195,0
23769,176870,104794,ACH-000579,0
23770,25262792,86661883,ACH-000396,1
23771,132971,4114,ACH-000504,1
23772,123631,5388983,ACH-002172,1
23773,46930998,10027278,ACH-001002,0
23774,159324,11617559,ACH-000730,0
23775,36462,6194,ACH-000555,0
23776,132971,5790,ACH-000817,0
23777,9703,439693,ACH-001039,0
23778,5035,126941,ACH-000551,0
23779,57519543,25262792,ACH-000902,0
23780,5081913,56972185,ACH-000730,1
23781,3081361,6252,ACH-000750,0
23782,23615975,57469,ACH-000376,0
23783,6914657,3463933,ACH-000750,0
23784,2747117,25022668,ACH-000750,1
23785,3062316,11656518,ACH-000615,1
23786,2123,439693,ACH-000463,0
23787,54708532,42623900,ACH-000788,1
23788,400633,6239,ACH-000428,0
23789,3081361,36314,ACH-000997,1
23790,400633,148121,ACH-000617,0
23791,6914657,3463933,ACH-000008,0
23792,5394,400633,ACH-000750,0
23793,9927978,5284616,ACH-001198,0
23794,68740,5799,ACH-000463,0
23795,3385,6252,ACH-000730,0
23796,2708,2733525,ACH-000966,0
23797,3385,249332,ACH-000288,1
23798,104842,5329102,ACH-000551,0
23799,208908,5799,ACH-001208,0
23800,77082,354624,ACH-000849,0
23801,5453,4114,ACH-000367,0
23802,159324,5312137,ACH-000572,1
23803,10113978,11364421,ACH-000219,1
23804,11364421,11524144,ACH-002152,0
23805,9927978,6252,ACH-001738,1
23806,5035,46781465,ACH-000900,0
23807,60198,123608,ACH-001081,0
23808,216345,42623900,ACH-000750,1
23809,54708532,16038120,ACH-000788,0
23810,62770,3062316,ACH-000463,1
23811,46781465,148121,ACH-000551,1
23812,68740,126941,ACH-002159,1
23813,36462,216239,ACH-000651,0
23814,5453,216239,ACH-002172,0
23815,354624,123608,ACH-000825,0
23816,2123,5790,ACH-002172,0
23817,208908,5799,ACH-001039,0
23818,6252,57469,ACH-000825,1
23819,135398738,36314,ACH-000343,0
23820,9927978,6239,ACH-000551,1
23821,123631,4114,ACH-000730,0
23822,25136944,68740,ACH-002199,0
23823,148124,126941,ACH-000997,1
23824,104741,451668,ACH-001081,0
23825,17754438,10027278,ACH-000987,1
23826,148124,5799,ACH-000849,1
23827,60198,148121,ACH-000477,1
23828,4493,54708532,ACH-000008,0
23829,123631,2708,ACH-000504,0
23830,5312137,11630874,ACH-000579,0
23831,3657,42890,ACH-000979,0
23832,3081361,454216,ACH-000900,0
23833,151194,300471,ACH-000579,0
23834,5284616,6239,ACH-000971,1
23835,24776445,24856436,ACH-000219,1
23836,23615975,6445540,ACH-000997,1
23837,11977753,24748573,ACH-000304,0
23838,17754438,54708532,ACH-000219,0
23839,9854073,5426,ACH-001190,1
23840,5799,9703,ACH-000504,0
23841,24856436,16124726,ACH-001002,0
23842,3367,24197464,ACH-000367,0
23843,104741,57469,ACH-001208,0
23844,23635314,6917907,ACH-001685,0
23845,5388983,5284616,ACH-002159,0
23846,5388983,4114,ACH-000343,0
23847,36462,104842,ACH-000997,0
23848,5790,42890,ACH-000343,0
23849,9854073,46781465,ACH-000681,0
23850,2123,5453,ACH-000750,0
23851,657237,3062316,ACH-000425,1
23852,10027278,56972185,ACH-000450,0
23853,443939,5935,ACH-000979,0
23854,5388983,2478,ACH-000979,1
23855,216239,439693,ACH-000817,1
23856,451668,2141,ACH-000046,0
23857,2187,439693,ACH-000504,0
23858,10090485,5394,ACH-000571,0
23859,86661883,10127622,ACH-000536,1
23860,2723601,5329102,ACH-000425,0
23861,208908,5799,ACH-002172,1
23862,9854073,5935,ACH-000148,1
23863,3081361,9703,ACH-000651,1
23864,216345,135418940,ACH-000968,0
23865,5799,57469,ACH-000811,0
23866,71384,354624,ACH-001081,0
23867,2662,5388983,ACH-000148,1
23868,6252,57469,ACH-000617,1
23869,9854073,5035,ACH-002159,1
23870,36314,3062316,ACH-000979,1
23871,9854073,2723601,ACH-000425,0
23872,6252,249332,ACH-000900,0
23873,9854073,9703,ACH-002159,0
23874,2708,148121,ACH-000979,0
23875,148121,6239,ACH-000696,0
23876,60198,9927978,ACH-000615,1
23877,11313622,5278396,ACH-000572,0
23878,126565,135398510,ACH-000615,0
23879,400633,451668,ACH-001738,0
23880,71384,9927978,ACH-000979,1
23881,25136944,2141,ACH-001081,1
23882,11313622,657237,ACH-000614,0
23883,3902,5291,ACH-000997,0
23884,6252,42890,ACH-000551,0
23885,36314,5746,ACH-001208,0
23886,24748573,11630874,ACH-000810,1
23887,9927978,387447,ACH-000148,0
23888,5799,104741,ACH-002172,0
23889,9818231,16736978,ACH-001002,1
23890,123631,163659,ACH-000477,1
23891,132971,38904,ACH-001127,0
23892,208908,57469,ACH-001198,0
23893,77082,42890,ACH-000367,1
23894,6914657,135440466,ACH-000425,0
23895,3902,126941,ACH-000552,1
23896,3657,5746,ACH-000706,0
23897,25136944,57469,ACH-000696,0
23898,71384,5790,ACH-000811,1
23899,454216,2907,ACH-000861,0
23900,451668,3062316,ACH-000615,1
23901,11640390,5394,ACH-000348,0
23902,5394,439693,ACH-000651,0
23903,5291,24197464,ACH-000288,0
23904,151194,24856436,ACH-000219,1
23905,9950176,25021165,ACH-000219,0
23906,5730,11630874,ACH-002143,0
23907,56946894,3461,ACH-000447,1
23908,5388983,2141,ACH-000428,0
23909,148124,5935,ACH-000343,0
23910,454216,104741,ACH-000817,0
23911,216345,208908,ACH-000788,1
23912,5494449,657237,ACH-002152,1
23913,24776445,6239,ACH-001081,1
23914,24776445,3062316,ACH-000651,0
23915,2733525,3657,ACH-000900,1
23916,5311,9943465,ACH-000219,0
23917,25022668,11630874,ACH-001002,0
23918,9854073,6445540,ACH-001081,1
23919,24776445,9703,ACH-000433,0
23920,163659,42890,ACH-000979,1
23921,11313622,5394,ACH-000810,0
23922,82146,159324,ACH-002143,1
23923,135398738,216239,ACH-000825,0
23924,216345,300471,ACH-000304,1
23925,135401907,443939,ACH-000811,1
23926,3385,148124,ACH-001039,0
23927,3062316,148121,ACH-000551,0
23928,135401907,6445540,ACH-000046,1
23929,5035,132971,ACH-001127,1
23930,10127622,11656518,ACH-000579,1
23931,56599293,25227436,ACH-000573,1
23932,148124,4114,ACH-000651,0
23933,62770,104842,ACH-000768,0
23934,10127622,387447,ACH-000987,1
23935,77082,354624,ACH-000817,0
23936,208908,5329102,ACH-000979,0
23937,400633,354624,ACH-000148,0
23938,5311,24856436,ACH-000572,0
23939,454216,4114,ACH-000651,1
23940,57469,387447,ACH-000477,0
23941,135415564,5394,ACH-000571,1
23942,216239,11524144,ACH-000615,0
23943,77082,126941,ACH-002172,0
23944,104842,42890,ACH-000425,0
23945,123631,454216,ACH-000768,1
23946,3657,6239,ACH-000343,0
23947,9927978,3367,ACH-002172,0
23948,6194,36314,ACH-000617,0
23949,300471,135418940,ACH-000915,1
23950,5311,68740,ACH-000288,0
23951,57469,443939,ACH-000376,0
23952,6194,5311,ACH-000849,1
23953,135398510,11524144,ACH-000219,0
23954,16041424,9943465,ACH-000304,0
23955,5494449,16736978,ACH-000810,0
23956,2662,148124,ACH-000463,1
23957,9927978,46781465,ACH-000997,1
23958,9927978,5790,ACH-000615,0
23959,354624,148121,ACH-000615,1
23960,5494449,6505803,ACH-000968,0
23961,17754438,25022668,ACH-000572,0
23962,77082,123608,ACH-000861,0
23963,5291,6445540,ACH-000811,1
23964,36314,6239,ACH-000019,0
23965,2723601,2141,ACH-001081,0
23966,5081913,11364421,ACH-000810,0
23967,5935,6239,ACH-000979,0
23968,9854073,400633,ACH-000651,1
23969,36462,387447,ACH-000551,0
23970,5311,104794,ACH-000810,0
23971,5799,451668,ACH-000696,1
23972,126565,5702198,ACH-001190,0
23973,126941,5453,ACH-000288,0
23974,2708,4114,ACH-000273,0
23975,6914657,104794,ACH-002152,0
23976,11213558,15949613,ACH-000450,0
23977,73013358,9950176,ACH-000348,0
23978,4211,2187,ACH-000706,1
23979,2747117,9943465,ACH-002143,0
23980,387447,4248455,ACH-000614,1
23981,443939,6445540,ACH-000425,1
23982,23615975,24197464,ACH-000288,0
23983,1401,25023738,ACH-000644,0
23984,77082,5426,ACH-000147,1
23985,3367,443939,ACH-002195,0
23986,72435,11338033,ACH-001685,1
23987,73013358,25021165,ACH-000008,0
23988,2123,2907,ACH-000861,0
23989,25136944,1546,ACH-001039,0
23990,71384,148121,ACH-001208,0
23991,2733525,439693,ACH-000147,1
23992,6194,148124,ACH-000463,0
23993,400633,5426,ACH-000706,1
23994,1546,5329102,ACH-000706,0
23995,126941,5426,ACH-000730,1
23996,10127622,216345,ACH-000572,0
23997,400633,4211,ACH-000090,1
23998,148121,2478,ACH-000046,0
23999,2733525,163659,ACH-000696,1
24000,3385,3657,ACH-000681,1
24001,123631,3657,ACH-000555,0
24002,148177,1361334,ACH-000348,1
24003,354624,24197464,ACH-002195,0
24004,132971,5311,ACH-001198,1
24005,148177,11617559,ACH-000450,0
24006,5081913,521106,ACH-001190,0
24007,36462,151194,ACH-001190,0
24008,25022668,10027278,ACH-000810,1
24009,5311,77082,ACH-001127,0
24010,3062316,5799,ACH-001151,1
24011,77082,2907,ACH-000046,1
24012,123608,2478,ACH-000655,0
24013,249332,4114,ACH-000343,0
24014,3902,5746,ACH-000504,1
24015,104842,208908,ACH-000617,0
24016,2187,23615975,ACH-000706,0
24017,10127622,5702198,ACH-000968,0
24018,71384,5746,ACH-000504,0
24019,23725625,25262792,ACH-000668,1
24020,135398738,354624,ACH-001208,0
24021,3081361,3062316,ACH-000477,0
24022,71384,5329102,ACH-000504,0
24023,135398738,443939,ACH-001151,0
24024,5935,5426,ACH-000148,0
24025,24776445,104842,ACH-000900,1
24026,135440466,5278396,ACH-000219,1
24027,5702198,11617559,ACH-001002,1
24028,2723601,3902,ACH-002199,0
24029,354624,123608,ACH-000552,1
24030,3081361,9703,ACH-000428,0
24031,6194,6239,ACH-001127,1
24032,24776445,163659,ACH-000971,1
24033,73013358,11364421,ACH-000788,1
24034,62770,5426,ACH-000706,1
24035,62770,2723601,ACH-000811,0
24036,2723601,2733525,ACH-000425,0
24037,249332,1546,ACH-001151,0
24038,6252,68740,ACH-000730,0
24039,10113978,300471,ACH-000615,0
24040,5790,454216,ACH-000768,0
24041,9927978,5935,ACH-000147,0
24042,11977753,15949613,ACH-001002,0
24043,104741,4114,ACH-000147,1
24044,36314,23615975,ACH-000651,1
24045,24776445,5284616,ACH-000979,1
24046,24776445,2708,ACH-000825,1
24047,4211,68740,ACH-000651,0
24048,126941,2141,ACH-000861,0
24049,5790,6252,ACH-000979,1
24050,5790,6252,ACH-002195,1
24051,2662,3367,ACH-000651,0
24052,5329102,5746,ACH-000425,1
24053,9854073,42890,ACH-001127,0
24054,77082,24197464,ACH-000681,1
24055,2187,443939,ACH-000425,0
24056,5702198,104794,ACH-000008,0
24057,4211,2187,ACH-000979,0
24058,5394,25022668,ACH-000644,1
24059,5730,3218,ACH-000304,0
24060,5312137,4248455,ACH-000425,1
24061,54708532,16736978,ACH-000644,1
24062,2662,24197464,ACH-000555,0
24063,25136944,5291,ACH-000615,0
24064,73013358,16124726,ACH-000788,1
24065,9854073,104741,ACH-000551,1
24066,2723601,5394,ACH-000551,0
24067,6914657,176167,ACH-000008,0
24068,9854073,62770,ACH-000768,1
24069,5790,24197464,ACH-000425,0
24070,2123,2733525,ACH-000651,0
24071,36314,2478,ACH-000768,0
24072,5394,42890,ACH-001127,0
24073,657237,3218,ACH-000987,1
24074,3062316,1361334,ACH-002143,1
24075,3902,163659,ACH-000615,0
24076,5935,57469,ACH-000811,0
24077,5035,5453,ACH-000861,0
24078,163659,23615975,ACH-002199,1
24079,148124,135440466,ACH-000614,1
24080,68234129,73265377,ACH-001685,1
24081,36462,6505803,ACH-000572,0
24082,249332,77082,ACH-001190,0
24083,163659,354624,ACH-000148,0
24084,71384,9927978,ACH-001151,1
24085,249332,2478,ACH-002199,0
24086,5311,104741,ACH-000825,0
24087,36462,16041424,ACH-000304,1
24088,6252,135401907,ACH-000681,0
24089,454216,4114,ACH-000861,1
24090,6194,2187,ACH-000367,0
24091,5073,11598628,ACH-000052,0
24092,23725625,11707110,ACH-000759,1
24093,6252,400633,ACH-000046,1
24094,82146,54708532,ACH-000730,0
24095,387447,10027278,ACH-000348,0
24096,6252,216239,ACH-002195,0
24097,5035,208908,ACH-000273,0
24098,11520894,104842,ACH-000291,0
24099,123631,5388983,ACH-000817,1
24100,5799,387447,ACH-000343,0
24101,216239,57469,ACH-000971,0
24102,3657,439693,ACH-002159,1
24103,5284616,6239,ACH-000617,1
24104,387447,5311,ACH-000810,0
24105,135398510,3218,ACH-000348,1
24106,42890,443939,ACH-000730,0
24107,36462,159324,ACH-000614,1
24108,25136944,46781465,ACH-000651,0
24109,5329102,24197464,ACH-000849,0
24110,5035,387447,ACH-001151,0
24111,521106,5278396,ACH-002152,0
24112,5746,4114,ACH-000861,1
24113,3385,3367,ACH-000428,0
24114,5035,42890,ACH-000979,1
24115,60198,77082,ACH-000273,0
24116,9854073,23615975,ACH-000579,1
24117,1546,46781465,ACH-000477,0
24118,36462,1546,ACH-001127,0
24119,135440466,4248455,ACH-000810,1
24120,208908,9950176,ACH-002152,1
24121,521106,11617559,ACH-002143,0
24122,82146,451668,ACH-000425,1
24123,9927978,454216,ACH-001738,1
24124,5284616,42890,ACH-000817,1
24125,163659,439693,ACH-000463,1
24126,6194,104741,ACH-000148,1
24127,148124,5935,ACH-000900,0
24128,249332,2187,ACH-000971,1
24129,5035,454216,ACH-002159,1
24130,16736978,16124726,ACH-000304,0
24131,5790,9703,ACH-000651,0
24132,82146,135418940,ACH-000615,0
24133,11313622,1361334,ACH-000401,1
24134,71384,216239,ACH-000617,0
24135,36462,6194,ACH-000706,1
24136,454216,5746,ACH-000463,0
24137,2123,148121,ACH-000376,0
24138,5329102,6239,ACH-000019,0
24139,38904,354624,ACH-000046,0
24140,60198,5329102,ACH-000579,1
24141,451668,54708532,ACH-000730,1
24142,2733525,5284616,ACH-000579,0
24143,148124,439693,ACH-000477,0
24144,6252,104741,ACH-000750,1
24145,60198,24197464,ACH-000966,1
24146,2662,104741,ACH-000655,0
24147,60198,5329102,ACH-000861,0
24148,354624,216239,ACH-002159,0
24149,36462,439693,ACH-001198,0
24150,2662,57469,ACH-000579,1
24151,249332,5394,ACH-000463,1
24152,4493,135440466,ACH-000219,1
24153,135398510,56972185,ACH-002143,1
24154,38904,208908,ACH-000768,0
24155,5453,5388983,ACH-001208,0
24156,5388983,77082,ACH-000730,0
24157,3902,216239,ACH-000147,0
24158,24776445,2662,ACH-000343,1
24159,25136944,3657,ACH-000825,0
24160,5790,2187,ACH-002172,0
24161,2723601,439693,ACH-000681,0
24162,3385,2708,ACH-002159,0
24163,60198,163659,ACH-000706,0
24164,3385,443939,ACH-000046,0
24165,3367,9703,ACH-000730,0
24166,123631,2141,ACH-000681,0
24167,25227436,16681698,ACH-000028,1
24168,208908,6239,ACH-000817,1
24169,6252,249332,ACH-000615,0
24170,443939,2478,ACH-000861,1
24171,2747117,9950176,ACH-000219,0
24172,68740,5746,ACH-000730,0
24173,3081361,6445540,ACH-000367,1
24174,73013358,657237,ACH-000579,1
24175,10113978,4829,ACH-000572,0
24176,2708,126941,ACH-000681,0
24177,2662,451668,ACH-000768,0
24178,46930998,5330286,ACH-001190,1
24179,62770,163659,ACH-000551,1
24180,2723601,249332,ACH-000849,1
24181,3062316,5799,ACH-000971,1
24182,2747117,1401,ACH-002143,0
24183,2123,5935,ACH-000428,0
24184,2747117,10113978,ACH-000219,0
24185,5394,5278396,ACH-001002,0
24186,132971,148124,ACH-001738,1
24187,5702198,9950176,ACH-002152,1
24188,454216,123608,ACH-001738,0
24189,3385,2141,ACH-000147,1
24190,2747117,11364421,ACH-000219,0
24191,3385,9703,ACH-000966,1
24192,3062316,126941,ACH-000425,0
24193,5329102,5278396,ACH-001190,1
24194,60198,5426,ACH-001190,1
24195,46930998,25022668,ACH-000425,0
24196,6252,38904,ACH-000825,0
24197,5330286,159324,ACH-000219,1
24198,4211,6239,ACH-000750,0
24199,16041424,216239,ACH-001002,1
24200,6914657,5330286,ACH-000304,0
